PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
1.670996395911488,0.5611624925384965,0.9912583033282907,-0.20708047512597927,-0.3925719920424205,-0.008027907060345452,0.19447773921736372,-0.3065238273339091,-0.26493472539821256
-1.1238509345045722,-0.961397404535294,0.5266148011374531,-1.1972013909496673,-0.6691663315622862,-0.312502021593387,-0.058974935868096816,0.4466365181834849,0.07919956036565579
1.081374196994728,-0.4819695301363478,-0.6643551977676151,-0.5225052332299167,0.0026238979908416848,0.010977753697871764,0.024045460037866676,0.20594962017035112,0.054503423629006426
0.5800251522399514,0.5353268339800494,0.4862275107918086,-1.0352754244616638,0.8233422050874848,-0.5565164531164494,-0.28806742699340343,-0.2929574012020335,0.08079781257052837
3.1437859612631383,0.6635479207509867,-0.6452280938470741,1.0948977476642727,0.4397344957870194,0.1769842761158031,0.041183304514624805,0.1080338594486207,0.12549621376470105
0.2112554469360976,0.6992426623417233,-0.2755608997033976,-1.0956269222861714,-0.29022617135967543,0.2176185719711292,0.22560106298598143,-0.12706533808148382,0.2109117467535574
-2.6723138793579446,0.41817212457900926,-0.25736847311473077,0.27867243350496346,-1.431768246566878,0.3831771489155894,-0.0350070757909687,0.4259021189370649,-0.1317486651767546
-0.15657096223455227,0.7773956172959972,-0.277343558681168,-1.0386501084167599,0.12306556484145786,-0.052313095035633,-0.464652099916395,0.3930004898820859,-0.1533980007168349
-0.7938515610201611,-0.1202610849534384,0.40074149451747637,-0.724703289950872,-0.2246630428997705,0.2460805566987237,0.3349917676195294,0.2554406813654535,0.03613129508573216
0.9958671428099941,-0.9718884391705789,-1.5283276010553133,-0.6208847920910419,0.9327631269725941,-0.15571614050392554,0.15499301084253095,0.0421238768889674,-0.29102054871403915
-0.8820876389925553,0.4573681803256272,-0.5846329491532573,0.406160809546328,0.3065726828261185,-0.979128743017142,0.24493643634752324,-0.5623389315667516,0.15984720626692855
0.14078136091759838,-2.151077305829435,-0.1726351526078995,-0.16691964667764028,0.2986652088562024,-0.32750494517953493,0.2822912472689429,0.02605651303576326,-0.04855842734390663
2.4600860882799935,0.016454043645933707,3.0198403935397824,0.7768407507625488,-1.0318089185108612,-0.5306619922304568,0.03276114087214747,-0.6366734963684335,-0.88772958061019
0.9065945150342394,0.03027760544523892,-0.4712040364480302,-0.9946613960917964,0.005376524728320598,-0.2313876080624552,0.21221793655628446,-0.05480349029614187,-0.06436448662666637
-3.1220534364091437,0.03877496879184026,-0.4557507967148662,1.0809176175914463,-0.7281280444760467,0.28717752431567134,0.2270655588782127,0.11944875239819532,-0.11243369507932663
-2.898970679302678,-0.4226633278788133,-1.3474134477535349,1.8214740989134988,0.7121167683995394,0.5274200850562696,0.07090690879191494,-0.4570482559819077,-0.18028868703662676
-0.5824118671980262,0.8948203322738503,-0.4987046603266649,-0.8052336215633443,-0.13615527861481472,-0.15705402150325387,0.22687608562874104,0.012426456127029778,0.18861281680163453
-2.8079085749024095,0.07864889686740448,-0.34296111644594146,0.5435568442805015,-1.3148679695636998,-0.06414795413144032,0.2543322096430058,0.12034442728215425,0.024238117686693646
2.5436305500063696,-1.727094697943709,-0.39628102277272836,1.3368525476203041,0.0657229873705022,-0.019061864710317986,-0.09993523921699408,0.20196159820215132,0.12876089447089778
-0.15580145212391855,0.3512354576145584,-0.29208667138951905,-1.3437411025589066,-0.5303478049182009,0.20886071788446828,-0.5972180395885934,0.11820215449274402,0.052955092259846015
-3.9649640194894413,0.38661931942066863,-0.32355692243575584,0.9183010191820036,-1.8223890538228698,-0.8886031855168309,0.011419055897612388,0.28455690739668493,0.046861092675419186
-3.557555202700276,1.2891280920966879,-0.10301543297258106,1.2084064181564897,-1.2245622538027932,0.44026834820320565,0.1937050952386099,0.5562350314566251,-0.222850584052901
0.9516560554273623,-1.0764282701637697,0.1508208195185194,-0.4366341927535545,0.42011794319649537,0.1396485714103334,0.32073099425518337,0.10006595945770533,-0.13104672193046524
0.0574819803275664,-1.1899965198293458,0.4273154880963983,-1.2771788764674807,-0.22882780307780495,-0.26979757438473945,0.18429439213336152,0.14421932217091654,0.08420158539924542
0.12114611965106906,-1.7689091360987836,-0.24560588746368756,-0.7152088707954763,-0.09594023476074308,0.017808554089556564,0.25804642084380913,0.13099940073902336,-0.11619717308962538
-2.0935564308403025,0.3436009878116032,-0.3283812719226443,-0.11894724797976292,-0.8080302745757352,0.4572553883465533,-0.6119961674726956,0.40436043412719,-0.18132957849551776
-3.173370115404368,1.050381633237967,-0.0012191545644695374,1.5742101583942059,0.6479086419441747,0.5816986317480052,0.26631675717287484,-0.0020667494222976436,-0.06779362528617905
-1.7256764076372642,2.1763489504338653,1.4927193963044207,-0.13859262802603317,0.07119523693091319,0.32400707620397434,0.6502876994954399,-0.2906721257109401,0.5710265281649284
0.9378266149945531,-1.3504723760959656,-0.8211296609579612,-0.25985459237057895,0.9783711286342067,0.2999581900821205,0.4992340116149378,0.16660563692728986,-0.30505886567021345
-2.581706232957867,1.2078734222116323,-0.23306615749311754,0.6652933592764986,-0.8529810810961275,-0.00790507934575271,0.5763849808450567,0.11509979918236975,0.0940500269655272
1.1488634359443197,-0.8448120464284752,-0.4097125636333406,-0.6229225526817455,-0.10412141979056803,-0.14477541115536688,0.20822357321890705,-0.049658775356662126,-0.05924505665518757
2.1744549200988774,-0.004510447367102877,0.2573196336029212,-0.31185654409981745,-0.4146676736807272,-0.038125072013631904,-0.42419458753993977,0.20995859533085393,0.040676027089837745
2.0532632868341683,0.42319827997206244,-0.5433356822627513,-0.4117359588066499,-0.05234718120369945,-0.04067727688016404,0.23762740212596822,-0.034743675833457215,-0.11265577971218471
3.010491821376777,-0.8655487291060796,-0.3357521666710463,1.7872227818586999,0.10268745663840821,0.008162691343669199,-0.010743616275084132,0.13565262093000788,0.5039184748104912
-0.23110292277446695,-0.8806413020766551,-0.03673638159978322,-0.653432853353587,-0.20549696304241172,0.13720158511055683,-0.05355457331348458,0.2276784556755602,-0.18130491607529345
0.009618332404326089,-1.0452209670773605,-0.2732924412456856,-0.4885137194725953,0.37130002024619047,0.3636610176337289,0.24610105631606347,0.15407512147821678,-0.18938510554390325
-0.8481866985512958,-0.8198189017563547,0.5832897516275483,-0.7452309176181942,-0.2949162582814044,0.15554940942609252,-0.08311696342752044,-0.18891224341916113,0.04686634778724939
0.08186784453623078,-0.5678039433428754,-0.5758775861061637,-0.9765206220816672,0.04580442315691316,0.09035543154849525,-0.1516199895017094,0.03817306087188703,-0.08052229267032214
-1.2934228376741679,2.3636945517207626,1.7793344902490922,1.7372441919826282,0.06076105650313057,-0.023865355159455832,0.4623370813272246,0.11670906044533139,-0.3297474046757702
-2.474695897621835,-0.6180252364945541,0.8034965729923291,-0.48825623767289017,-0.8561250995912109,0.16325541665112472,-0.5138267864609789,-0.3546447870311621,0.3728868478913803
1.659083396427702,1.0215644729461177,-0.11111620993193295,-0.8631496400453543,-0.025170026266602825,0.02002934101883187,0.22888006522523277,-0.046445307656154934,0.03352491288761949
-0.18882840907251427,1.0717645827004345,-0.1904942072629278,-0.9798355966356075,-0.1575918659920815,-0.24866809048192748,0.0323039987236585,-0.35634937521776117,0.35599013318055855
2.4589601917945205,-1.0761429369309752,-0.10043903214594652,0.8993283577807991,-0.46473307925965684,0.08464618056854667,-0.18445828678534354,0.10940146897133159,0.29284253949600175
2.2542707953098273,-1.8666381291670775,-0.711988312188904,1.2300054815409367,0.10739124217415359,0.2328494430465287,0.08319637643282767,0.0603875073363584,0.004612320386776348
-1.4217145532419784,0.3197233583730015,1.5375333579651211,0.18775919034918526,-0.5279559239860716,-0.10991608260836937,0.8354100638376224,-0.17706007058307327,0.32544232305532667
-2.2136695827033823,0.22349589624451774,-0.3931112923730632,0.2899141815611901,-0.6943926832270751,0.9439482919972196,-0.13049181644315255,0.015678561504329246,-0.07991185654040185
0.32194220664515827,-0.5182552248417757,-0.9736873191251022,-0.46706170267439073,1.166532647973642,-0.1738914144025753,0.1456202177040298,-0.06993681034944321,-0.11093185720144798
2.671421951847692,-1.2736099005828228,-0.6561708340287561,1.1259929668852837,0.14339138274990415,-0.15642478264596132,0.22063592563685566,0.08943769391648022,0.010584357873643228
-2.0541669295167897,0.38003439318869664,0.41965410929319813,0.09097096512147594,0.18382908612560178,-0.040180086419619114,-0.22007179543329836,0.029883227728236098,0.09237973682598288
1.7794929410031524,-1.7653969323374892,-0.6841977738222738,0.2627019175300739,0.07564326870198541,-0.026363918126243197,-0.00950445345220792,0.11113516219950166,-0.1435788639476137
0.1455047992657873,-0.4313363663231748,-0.470467997750545,-0.9711678706532465,-0.38450900937600685,-0.11506056513153308,-0.45019871621865093,-0.17824997998564568,0.08839546617223473
-0.6635031249243224,-0.6139108370318463,-0.3326737413207631,-0.445317091203334,-0.10050831783475517,0.34613628660723544,0.06414800350485725,-0.06183051873575369,-0.041178842790312455
-2.969529473372041,0.7285337855948661,0.3910389781435565,0.6665494942048034,-0.19254345666096837,0.05461198348491357,-0.08038550939348788,0.19485252607411854,0.03335370031847776
-2.8336164728613262,-0.09112819501299887,-1.205173984419317,1.1330448904595443,-0.5509036678178503,-0.2491555364995372,0.19414221353815211,0.06799209559421754,-0.1580730699334694
-0.3227814648557311,1.3613413588025745,-0.4705121575598097,-0.8504554743797492,0.16277148094020435,-0.30505860555408354,-0.4314363713665938,-0.08969622294820702,0.15723639354724772
-4.409717274974026,1.7422304851976322,-1.4628087356695931,1.793592220222413,-0.9007236231648845,-3.1417379344797793,-0.4233415484644311,0.7408120025765492,-0.22171202742294083
1.839160126489533,1.2729649266968404,-0.46263136527587106,-0.7792756934830387,0.39483475493278897,-0.3011167405878425,0.3606489322194147,-0.049092638302265706,-0.029849893447880173
2.4809239567775356,-0.6347019259054021,0.1037952258652862,0.9198531499898209,0.11279454808316097,0.40452351161820516,0.09234575828990903,0.12029988345957715,0.1558744034895498
-1.3428257947703701,-0.5351389457527036,0.46994640613791416,-0.7882938022843368,-0.5202509210749208,-0.5189009650972873,0.01639998141037425,0.2844329115365311,0.09455866438624316
-0.9547501236855886,-0.7323617864118175,1.3760110446693956,-1.1436878791455103,-0.3160461143401169,-0.27373043201004266,-0.11762734059398419,0.07593792383711064,0.21107713622629073
-0.0010646119252024511,-1.3343495948884099,1.022805132884823,-0.7545466720171186,0.28911590630310674,-0.3433209234574692,0.1117788985424105,0.040101008703443713,-0.11824596315372798
-1.0292281606558111,-0.2832693229424987,0.19222681282858006,0.564140592555151,0.7217121182289823,0.5466416737501845,0.43561887465669935,-0.6104717058433017,0.0025985571230504366
3.6686280445150445,1.729493168937828,-0.5239887809356151,0.9899746499911544,-0.12332117936234309,0.3662955810850126,0.2678668794526165,0.12549981514337338,0.24002570940724233
1.4853166588896058,-1.0492243637123584,0.07679053413482424,0.32098917878131866,-0.48219653846810717,0.8289004191177195,-0.06806929708591669,-0.006054946592695838,0.10452814483158733
2.1658099505088533,-1.7724854795157503,-0.28418353521210743,0.5167118979182745,-0.2914580329969502,-0.012767337968302483,-0.06790350592096654,0.19213605313377413,-0.0630644415400969
0.018609300222761797,-0.23896130429128026,0.3337498170622298,-1.2224564533008222,0.17052360509977565,0.05322548901512157,-0.4014785688961402,0.15264549299863306,0.0537011471414849
2.265881986853446,-2.4355938335820584,-0.22969866641381448,0.7125662691846525,-0.6725069926918035,0.0013317023098878753,-0.0960700401327095,0.35800527767398144,0.22257851802518835
0.16014264327314684,0.5410651720875447,-0.5575297593133339,-0.3765342433885499,0.7872048799739887,0.9037153643221714,-0.14795577571625443,-0.11895641868868242,-0.20206123323429623
-0.2933464997103712,-0.23752543410728386,1.492426239770677,-0.4530782321265872,0.2196181653381151,-0.3380387539849831,0.16517286096880635,-0.386337466340028,0.1904406814123407
-1.8747024727806494,-0.17102996726554376,-0.2495570502837854,-0.2855545329820738,-0.9762533152391871,0.1758625444999545,-0.06529026663381686,-0.18446694389426124,0.1783086611182086
-1.239216862244631,0.36913841094404315,-2.368273821246673,0.5922310242118802,0.7225211186767095,-0.19911443055572348,-0.7773018998703429,-0.29392212769942866,-0.21868687036618503
2.4656587034837174,0.0880497784573998,2.65226800517951,0.7088844199774074,-1.4037881502640182,-0.1948251908047771,-0.03326152880051801,-0.4960347505662253,-0.6559155893887064
-0.3399698801949055,1.29819641202873,-0.42786099108122183,-0.8173205704595246,0.7220801090410325,0.1641850276922955,-0.44624023737801094,-0.1290864919371591,0.12151033813576562
-1.5277699460302687,0.5457868911492444,0.137158928241254,-0.4155819030530965,-0.31947075264205343,-0.4516632536163394,-0.12170218151283167,0.4096487504817779,-0.023727899233915255
1.1888398448812432,0.16204003453331564,-0.48825527937149593,-0.9308545359995779,-0.192221360625929,-0.3814228821770148,0.1785499581359954,-0.0972974389664753,0.05035100516950969
1.1719907605412032,-0.25629511214232087,-0.618992305077055,-1.0541860698750025,0.060066254876068224,0.16356519388703838,-0.3597398439529109,0.26996752074368546,-0.321077198217878
-1.803151398791085,2.0378509792633683,-2.496884602831215,1.0721987522269125,0.8557386888613923,-1.5532636879895858,-0.5497714369547755,-0.33819381819226124,-0.04476582756582837
-1.7735802317176617,1.0533986657263885,-2.390440309408235,1.1795690843973892,1.0400215617822313,0.273719449225275,-0.8819607657944445,-0.05356535966171955,-0.46224823503007334
0.8189430506398381,0.389841659945369,1.4898916150945134,-0.6195456605071271,-0.06367229493635976,0.12797630127052587,0.3252679544184302,-0.09643248900843736,-0.1769948639922433
1.409788123454305,0.7298331976042461,-0.40800647554326847,-0.7646777315645342,0.19777577000162316,-0.3013245967094288,0.1535709741596487,-0.17498644653576187,-0.0066355400493930995
6.917754960193379,4.849843686160695,1.001837221575798,3.1296425487458523,-0.28103070949535924,-0.023933517085154045,-0.401858857016612,0.30898442045526253,0.8463162527323623
0.7332103191064094,-0.0948674314469764,-0.657276693143359,-1.1382327879057386,0.22679533184486225,-0.26036789404440686,-0.12034044762354022,-0.0004362703091590921,-0.0951534160114814
-2.136008673805889,0.3427330416914552,0.23484223205723706,-0.31746894167773293,-0.6241771483997638,0.14576035962474773,-0.32798561323925823,-0.28379424112534984,0.3017508539457382
-2.9798852527902913,0.21662241913399174,-0.20459621115753368,0.8391080278913551,-0.22896208081962569,-0.2045597889031,0.09782082675127024,-0.45417019076919835,0.26681796170692285
1.2308284212408374,1.6017486351199077,0.5387193681893144,-1.086372353715715,0.09290659681810258,0.13171979874034284,0.35645277656789637,-0.1455173282570674,0.04943974518750809
1.1086010069884464,1.0093142609302537,-0.26997985158017634,-1.0890710664686272,0.2510032164180426,0.461114291264366,0.5544818091194286,0.22229531652912224,0.055991334355315704
-3.4122551274393134,0.5614685136080778,-0.24861509798364945,1.073363909224156,-1.2973855730485897,0.6599706486744128,0.07019822496911053,0.48106788268438533,-0.27369762217778565
3.6795425972565003,4.765486050245487,-1.0213134394661443,-0.501107355092348,1.6178743986715798,0.32348614393661446,0.25859885902583735,0.36909984906177673,-0.1925022539932244
-1.9539274713989845,1.3833845233477777,0.7314616003848255,0.19541278826262876,0.3051522700720792,0.6571514664058722,-0.12453957753230623,0.6658955839948766,-0.21953223162964092
0.8997750553071059,0.41647978070974234,-0.3817590430358705,-1.0721843255737638,-0.1012834650271402,-0.2765104343868373,-0.07624702371522675,0.02750261212694495,-0.058688541080270114
-0.38092879543955743,0.10177362904942372,-2.7140848120548977,0.7719737597338695,1.611450612944247,0.03057728449048341,-0.3720338244471768,-0.4164751142702459,-0.27357695633710144
0.5095394527308874,0.16165834016735148,-1.5658593819024282,-0.4183622361465839,1.989753624026781,-0.6652963655778104,-0.20360705794088008,-0.08115865560051658,-0.12726935129049444
-0.9449755375621804,0.5297995619111016,1.8544188565408006,-0.3941655877013346,2.235076331201695,-0.46917838453839183,-0.35843573803857603,-0.2770714612405299,0.3029483558024343
1.0266838915521082,-0.2576415663057134,-1.1036104435238474,-0.7156441045557143,0.5847990863592366,0.042910097537958956,-0.176254543472577,-0.05162355163192831,-0.26578814214369084
-0.23287015644280823,-0.28102776867821794,-0.2613567846381233,-1.0763942492067924,-0.5006659630089684,0.1619297633426967,-0.035502538982719975,0.24205033761517858,-0.044511555282902994
-2.920540508926723,0.8932702935199466,-0.25870435564987104,0.633835111266505,-0.7022205374015139,0.02794366023066418,-0.021720033513899385,-0.19355425821402353,0.1805415131190471
-1.8371977355130829,-1.6136689946078095,1.009489440557943,-1.1232169197628181,-1.3654543795760343,-0.6593128747575797,-0.051199961044493716,0.46714858028914946,0.126219359003827
-1.043374714441041,1.0028411182968011,-0.7325353558254003,0.09148283586439294,-0.2234481199030704,-0.4367808005082516,0.06709089715010326,-0.4367007524694791,0.2390765582128824
-1.3070898468495729,-0.7890486310126507,0.38981105663669696,-0.7536994303896681,0.3057143065309247,-0.35016383123387007,-0.5058068512004718,0.21501358056777004,0.04074979699734728
3.3791572717097322,0.11570244168414556,-0.738130023978963,1.543035198154033,0.37006176449631956,0.12744091488759968,0.21890456947955866,0.11288239567768174,0.1364392550828437
1.815746659346462,-1.5847236873694555,-0.26135500202597045,0.7356521660821316,0.055157905204569264,0.29871557388940845,0.1023645370406367,0.08107115721279264,0.014731286213649592
-3.4501677370115154,0.9699224522576153,-0.5814521327000924,1.1265809061168532,-1.2567555137682316,1.1861247590854103,-0.28845657434246286,0.044975923833674186,-0.17061885255213144
-4.9120661452686765,-0.09449868457583438,6.11015826632291,2.41242139957964,5.342700398707398,-0.2627510340855109,-0.45200835380430077,0.6058692021072077,0.007435988497474063
3.7211951316445857,-1.447254979007688,0.8880290586053619,2.764338525752121,-0.7720317499522594,-0.08019547718346257,-0.6157273795057856,0.2917480511404486,0.9986835253704395
1.127386652371412,0.49161113599579664,2.1335009145777706,-0.17649248029181552,-0.484166455465977,0.25179016818079547,0.04192893851245748,-0.43464096145757597,-0.3293997405987856
-2.360347181921752,-0.47939964609917246,1.0135553963177322,-0.4217099379111516,-1.0988116011277187,-0.15948940625142027,-0.16942083826886273,0.5909600708785072,-0.05991592283143497
1.1637842932406421,1.1152762035505963,-0.790119263879422,-0.5451944083522754,0.5493718962032016,0.5706453581416007,0.1763141078504093,0.13889638530132634,-0.2700902921032105
0.11784622431902816,0.36103114009082815,-0.04667231855957862,-0.9468386294263129,0.1303467110497382,0.3429431789616563,0.3266172226536142,0.08726648830627255,0.054226528238840936
-0.02063545187582222,-1.0866174117971674,0.40434877431057736,-1.0696217221337496,-0.3687648648192897,0.41193463182615153,0.18261169447534037,0.22451757217814325,-0.045623397423126925
-0.7827458706662419,-0.09649809045120997,0.309094041909105,-1.0823576860552329,-0.7260772059090278,0.1424545465937592,0.02017811443582052,-0.10881576545679959,0.24209449298356092
1.2178275360138835,-0.6591689610716244,-0.3112323162680428,-0.695175222574988,-0.05890532043303566,-0.2243340062756367,0.14626667242400834,-0.04248877153475346,-0.1415482532228015
1.8140674832663037,-1.4508865366121575,-0.942487215312051,0.19379156400514233,0.35675505388137946,-0.0716532485729332,0.16107353616235168,0.05539768560602384,-0.24939800207545676
4.242296344683007,-0.1956036737063037,3.6438751102329365,2.3898105803305687,-2.842157778252766,-0.6010427251684872,-0.6921789022354751,-0.8976400800652551,-1.1552837149476325
0.5727927042682188,-0.6373848425228666,0.08635075898683374,-1.0298392992154195,-0.3148441174629337,-0.32829567167720763,-0.06608630889056051,-0.07443490750075527,-0.05716101639802412
0.16376154366827383,-1.0666784817397437,1.0905184710877325,-0.6448740771168409,-0.019435291262263767,-0.777515432603484,0.07623830165895039,-0.4137107335785318,0.12298881032339214
-1.6797035613689024,-1.0016286214160557,-1.4684359061547152,0.6732207423125922,0.1122419185613006,0.32842748333735494,0.3245917340803,-0.2307244035924642,-0.12874550716317817
-0.5628976320853294,-0.02210439599746424,-0.6383905491005263,-0.5326513378831,-0.22297026852351456,0.9806680729587508,-0.31385334843719687,-0.45647457297385824,0.12024001197060376
0.8559358125570663,-0.18344075868104,1.9030722460461114,0.2022589543431906,-0.24451045145075676,0.13378438988581304,-0.042432722058129604,-0.4938180268614522,-0.4287615369659938
-1.9121703067898719,0.09155993466113876,-0.5069589755291883,0.027625270840893366,-0.8036549972137415,0.5964722722737269,-0.041110083865126434,-0.18034676680645512,0.0770497975253659
0.8324201868879184,-0.8693259964626721,-1.017692866933658,-0.5031342354400561,0.9921691992142996,-0.3060159105514305,0.19148012050165558,-0.10573153603643835,-0.22516445631258045
1.6025977456332434,2.939120570125817,-0.3866914167747053,-1.40037118655501,-0.5176193618581564,0.1747578746029823,-0.35385207741795005,-0.0035645655853228943,0.007524036383981682
-3.3816247855884773,-0.2363015158737312,-1.3642535596211205,2.581976443482167,1.0705767225904186,-0.5416709846345941,0.6309877878034734,0.6808301487785723,-0.6543771224014842
5.783376296512423,6.6820902839216245,0.6544200736088065,0.0896376420442243,0.028843200094536538,0.17665143461483168,0.02915146093632681,0.19177309044771354,-0.4530173971408525
2.02972369957279,1.0504074455853827,-0.8549784288378475,-0.3714477839930476,0.4680757801128231,-0.17878718512296582,0.2734130750902999,-0.057526908273155555,-0.13548664787205317
2.2794917064380367,0.19527522626263333,-0.8015354440329387,-0.06736049557771388,0.242751327234152,0.10857326990138458,0.273236392184037,0.06498659785772021,-0.1355831366928262
-0.8062091357080188,1.3034905887085482,-1.2292269922654435,-0.04236187530190585,0.7739274953203666,0.2938525543113371,-0.2566131516142623,-0.8070663767505929,0.31156629439363953
-1.191837355829425,-0.5567571642158579,-0.7179659533578827,0.5502059825775285,-0.036870736618549366,-1.3570338947537102,0.5348528555012373,-0.6646202025064631,0.30909783778653294
1.9180624515345304,-0.42746824472560935,0.1407419930943664,-0.4722529548012154,-0.12817489256609718,-0.10995398329830174,0.04579213352705283,0.17397361360233776,-0.1537127274147798
2.0191972111273904,-1.7843824558891768,-0.3803164980019695,0.2643890543724604,-0.19474397788338407,-0.006295970317912281,0.03928597625304291,0.21504797005492804,-0.12404804299317396
-0.5755721548711353,-0.9975514782350955,1.7522407174483097,-1.378030393660361,0.46592515630783865,-0.05121910477743771,-0.43595477706355346,0.007052258513614361,0.18768286026475692
0.026623465166129397,-0.01606408150992272,-0.03854633429920469,-1.2248423201012806,-0.26773382170457816,-0.2026408881579938,-0.6937074518017768,0.03556915058033419,0.07600784684499422
-2.3194238672962326,-0.7694073280346794,0.7327400733564342,0.49208304331665864,0.2523775531213822,0.44968913516924597,0.2809592209796655,0.10993758783320545,-0.01791852075895031
0.17167473056172092,-0.09480764089342533,0.012026455002028038,-0.3768338336737761,0.11010412364795147,-0.11332922941924825,0.5839653619624651,-0.1917374582919572,0.1273884165455108
2.8183228570177126,-0.9144809676023501,-0.10180716960616136,1.2422793127958067,-0.3315567767218929,0.22433026844142187,-0.11473836866381722,0.187696765749622,0.3418404575416008
4.08854412570013,-0.42946190887019925,-0.26154710871677567,2.3070867062181386,-0.1931219986566365,-0.036672341949073324,-0.13747341947840291,0.39281248913031014,0.6165071439506885
-1.244464364009328,-0.02891743163178953,-0.14815939226887467,-0.48104592410803937,0.42306493168538445,0.211112797713518,-0.8321446472320172,0.21278386844596395,-0.132976718708243
-2.5540491881613616,-0.21502795550980072,-0.08849046567447082,0.46222644145102976,-0.4749367811782108,0.36256106000349503,0.04890499349296895,-0.4534134949819653,0.21179351963560547
0.9260927074506518,0.828230655266386,0.34201560860092056,-1.5951993840400427,-0.18381301209996714,-0.027750677947626957,0.1756572578194633,0.28158140531812065,-0.01851915052271224
-2.3719704748676858,-1.1775129456893203,0.3989228320071454,1.1580450105119484,1.3207802340924966,1.452018785720912,-0.32938356299201127,-0.12475924240096545,-0.13903050482340448
-1.9976422478014055,0.9583615863528249,-1.2180366100923077,0.5609166061691728,-0.389474139345486,0.08724245518704102,0.19873015822309442,-0.06032485326132355,-0.013158704067439452
-0.7550085380741298,-0.08789385675038974,-0.4232876926740949,-0.8546371754144828,-0.2843423502180176,0.6330965558059645,-1.0631235390428233,-0.4412520104443821,0.15213791844406582
0.6022316119482022,0.17343570796484706,-0.24315820598616858,-1.1179372143961217,0.13675377492472343,0.25415465546270366,0.13261113514268283,0.19359083813972433,-0.11818286492041281
0.4014377045807746,-1.4119897338384435,0.22568526389528676,-0.5632947822750957,-0.07994336449647636,0.14545919700538637,-0.023137300892673292,0.18279906556623338,-0.22028634842517333
-0.46393616539244115,1.2918734692462963,0.5992383442439486,-0.9398341717946831,-1.0834407858612098,-0.16988748976503798,0.8338944710222005,0.41408688662425086,0.16403717704417922
-2.8548362403035807,-0.352082382182461,-0.7008593960359503,1.2962705007644104,0.05026140121762933,0.4898981237686999,0.2936462480451514,-0.6518700112090932,0.12120771162240171
0.30229979978487687,-0.09757106690803789,-0.09063755867783174,-0.8796751203818179,1.0726431408407593,-0.5605226947400721,0.23434153807689934,-0.142052034368599,0.13632711256223587
2.4271412529402845,1.1518130739301624,1.8285381093419848,0.2760802228071373,-0.4665415443780649,-0.26389101044110536,-0.34233169139060105,-0.2693095604402282,-0.2721766504574695
2.067989933317089,-1.5353134941962467,-0.25277201484787787,0.7915244031143581,-0.23530090522742836,0.11510525278950177,-0.1256892540541767,0.09011288069464228,0.0849435223324882
2.6412058310387403,-2.9973644598194586,-1.7218778611223193,2.8271102706357696,0.8186560834103223,-0.19043090431246523,0.4057576901500926,-0.32484455711397175,-0.32619073730074893
0.6173125975107274,-1.4304772329442992,-0.2444366398678858,-0.35871759342836873,0.11328564517378865,0.059041809981096954,0.27653547629185665,-0.05944579235182432,-0.0673142258184569
-0.8535289439327014,-0.6544851120419424,0.6198846672515506,-0.7221828722006207,0.5082124369099936,-0.3887598984347967,0.25896975580261233,0.07247447091882749,0.1741038079953691
-0.8206311312965889,0.639570072126684,-0.38992315219015167,-0.706595241422507,-0.3957476811523516,-0.009059207271344481,0.09873849420047145,-0.5218861085332587,0.49780271658458447
-0.5510355640952457,-1.2338861818339941,3.1013500589474408,-0.11531102545307996,2.082580702700802,-0.09727355222179734,-0.20673504611060461,0.078804814556658,0.2757353034785996
